,Supplies SubgroupNum,Supplies GroupNum,Region Num,Route To MarketNum,Opportunity Result,PREDICT
782,0,0,0,2,Loss,Loss
783,8,2,1,1,Loss,Loss
784,0,0,1,0,Loss,Loss
785,8,2,1,0,Loss,Loss
786,8,2,2,0,Loss,Loss
787,0,0,0,2,Loss,Loss
788,2,0,1,0,Loss,Loss
789,6,2,1,2,Loss,Loss
790,5,2,2,2,Loss,Loss
791,3,0,1,2,Loss,Loss
792,5,2,5,2,Won,Loss
793,8,2,6,0,Loss,Loss
794,3,0,5,2,Won,Loss
795,5,2,1,0,Loss,Loss
796,4,0,5,0,Loss,Loss
797,5,2,5,0,Won,Loss
798,5,2,4,2,Loss,Loss
799,2,0,1,2,Won,Loss
800,7,0,4,2,Loss,Loss
801,4,0,4,0,Loss,Loss
802,2,0,4,0,Loss,Loss
803,2,0,4,2,Won,Loss
804,4,0,5,2,Loss,Loss
805,2,0,1,2,Loss,Loss
806,6,2,6,2,Won,Loss
807,8,2,1,0,Loss,Loss
808,4,0,1,0,Loss,Loss
809,3,0,1,2,Loss,Loss
810,2,0,3,0,Loss,Loss
811,2,0,2,2,Won,Loss
812,5,2,4,2,Loss,Loss
813,5,2,3,0,Loss,Loss
814,10,0,1,0,Loss,Loss
815,4,0,6,0,Loss,Loss
816,6,2,4,0,Loss,Loss
817,5,2,1,2,Loss,Loss
818,3,0,1,2,Loss,Loss
819,0,0,5,0,Loss,Loss
820,7,0,2,0,Loss,Loss
821,2,0,6,0,Won,Loss
822,0,0,4,2,Won,Loss
823,6,2,1,2,Won,Loss
824,3,0,1,2,Loss,Loss
825,8,2,3,0,Loss,Loss
826,6,2,6,0,Won,Loss
827,7,0,2,0,Loss,Loss
828,5,2,1,0,Won,Loss
829,10,0,1,2,Loss,Loss
830,8,2,0,0,Loss,Loss
831,3,0,3,2,Loss,Loss
832,2,0,1,0,Loss,Loss
833,6,2,1,0,Loss,Loss
834,2,0,4,0,Loss,Loss
835,2,0,1,0,Loss,Loss
836,5,2,6,2,Loss,Loss
837,5,2,3,1,Won,Loss
838,2,0,4,0,Loss,Loss
839,2,0,1,2,Loss,Loss
840,8,2,0,2,Loss,Loss
841,0,0,4,0,Loss,Loss
842,3,0,4,2,Loss,Loss
843,7,0,1,0,Won,Loss
844,2,0,3,2,Won,Loss
845,2,0,1,2,Won,Loss
846,3,0,0,2,Loss,Loss
847,7,0,0,0,Loss,Loss
848,7,0,5,2,Won,Loss
849,5,2,2,2,Loss,Loss
850,10,0,5,0,Loss,Loss
851,0,0,1,0,Loss,Loss
852,0,0,2,0,Won,Loss
853,8,2,1,2,Loss,Loss
854,0,0,3,0,Loss,Loss
855,5,2,3,0,Won,Loss
856,2,0,3,0,Loss,Loss
857,0,0,6,2,Loss,Loss
858,3,0,5,2,Won,Loss
859,0,0,3,2,Loss,Loss
860,10,0,1,2,Loss,Loss
861,5,2,6,0,Loss,Loss
862,3,0,1,2,Loss,Loss
863,8,2,0,2,Loss,Loss
864,2,0,5,0,Loss,Loss
865,2,0,1,2,Won,Loss
866,5,2,0,2,Loss,Loss
867,2,0,4,2,Loss,Loss
868,0,0,6,0,Loss,Loss
869,5,2,1,0,Loss,Loss
870,5,2,4,0,Loss,Loss
871,0,0,5,0,Loss,Loss
872,2,0,3,0,Loss,Loss
873,7,0,4,0,Loss,Loss
874,2,0,1,0,Loss,Loss
875,8,2,4,0,Loss,Loss
876,8,2,3,0,Loss,Loss
877,3,0,3,2,Loss,Loss
878,6,2,6,0,Loss,Loss
879,3,0,3,2,Loss,Loss
880,2,0,0,0,Loss,Loss
881,3,0,0,2,Won,Loss
882,8,2,5,0,Loss,Loss
883,1,1,6,2,Won,Loss
884,2,0,0,0,Loss,Loss
885,2,0,4,0,Loss,Loss
886,0,0,1,2,Loss,Loss
887,7,0,5,2,Loss,Loss
888,8,2,4,0,Loss,Loss
889,4,0,1,2,Won,Loss
890,10,0,1,0,Loss,Loss
891,2,0,3,2,Loss,Loss
892,0,0,6,2,Loss,Loss
893,5,2,4,0,Loss,Loss
894,8,2,0,0,Loss,Loss
895,3,0,3,2,Won,Loss
896,4,0,6,0,Loss,Loss
897,7,0,1,0,Loss,Loss
898,0,0,6,0,Won,Loss
899,8,2,3,2,Loss,Loss
900,7,0,4,1,Won,Loss
901,5,2,5,0,Won,Loss
902,5,2,6,2,Loss,Loss
903,8,2,4,0,Loss,Loss
904,4,0,5,0,Won,Loss
905,4,0,1,0,Won,Loss
906,2,0,1,2,Loss,Loss
907,0,0,2,0,Won,Loss
908,8,2,0,2,Won,Loss
909,2,0,3,2,Loss,Loss
910,5,2,5,0,Loss,Loss
911,2,0,1,2,Loss,Loss
912,5,2,1,2,Loss,Loss
913,3,0,5,0,Won,Loss
914,5,2,4,2,Won,Loss
915,4,0,2,4,Loss,Loss
916,5,2,1,0,Won,Loss
917,5,2,1,2,Loss,Loss
918,4,0,0,2,Loss,Loss
919,10,0,6,4,Loss,Loss
920,8,2,5,2,Loss,Loss
921,4,0,1,0,Loss,Loss
922,0,0,4,0,Won,Loss
923,5,2,4,2,Won,Loss
924,8,2,4,4,Loss,Loss
925,5,2,3,2,Loss,Loss
926,3,0,3,2,Loss,Loss
927,4,0,3,2,Loss,Loss
928,5,2,3,2,Loss,Loss
929,3,0,3,0,Won,Loss
930,8,2,1,0,Loss,Loss
931,3,0,2,0,Loss,Loss
932,5,2,4,0,Won,Loss
933,2,0,3,2,Loss,Loss
934,5,2,4,0,Loss,Loss
935,3,0,0,2,Won,Loss
936,10,0,4,0,Loss,Loss
937,7,0,4,0,Won,Loss
938,5,2,4,0,Loss,Loss
939,0,0,1,0,Loss,Loss
940,8,2,4,1,Loss,Loss
941,3,0,1,2,Loss,Loss
942,8,2,2,4,Loss,Loss
943,6,2,5,0,Loss,Loss
944,3,0,4,1,Loss,Loss
945,4,0,6,0,Loss,Loss
946,0,0,5,2,Loss,Loss
947,2,0,2,0,Loss,Loss
948,0,0,2,0,Loss,Loss
949,8,2,4,2,Loss,Loss
950,2,0,4,2,Loss,Loss
951,0,0,5,0,Won,Loss
952,0,0,0,2,Won,Loss
953,2,0,4,1,Won,Loss
954,3,0,1,0,Loss,Loss
955,5,2,4,0,Won,Loss
956,10,0,5,0,Loss,Loss
957,0,0,4,0,Loss,Loss
958,3,0,1,2,Won,Loss
959,8,2,2,2,Loss,Loss
960,4,0,4,1,Loss,Loss
961,5,2,1,0,Won,Loss
962,10,0,3,2,Won,Loss
963,6,2,6,2,Loss,Loss
964,2,0,1,2,Loss,Loss
965,6,2,1,2,Won,Loss
966,8,2,4,0,Loss,Loss
967,3,0,3,0,Loss,Loss
968,8,2,3,2,Loss,Loss
969,2,0,4,0,Loss,Loss
970,9,3,5,0,Loss,Loss
971,0,0,1,1,Loss,Loss
972,5,2,2,0,Loss,Loss
973,0,0,1,0,Won,Loss
974,5,2,4,2,Loss,Loss
975,7,0,6,2,Won,Loss
976,8,2,5,0,Loss,Loss
977,3,0,1,0,Loss,Loss
978,2,0,2,2,Won,Loss
979,8,2,1,2,Won,Loss
980,2,0,5,2,Loss,Loss
981,4,0,6,2,Loss,Loss
982,7,0,4,0,Loss,Loss
983,7,0,2,0,Loss,Loss
984,0,0,4,1,Loss,Loss
985,3,0,1,2,Loss,Loss
986,7,0,3,0,Loss,Loss
987,0,0,1,0,Loss,Loss
988,8,2,1,0,Loss,Loss
989,5,2,3,0,Won,Loss
990,2,0,3,0,Loss,Loss
991,5,2,5,0,Loss,Loss
992,3,0,5,0,Loss,Loss
993,8,2,0,0,Won,Loss
994,0,0,4,2,Loss,Loss
995,0,0,0,2,Loss,Loss
996,9,3,1,2,Won,Loss
997,3,0,0,2,Loss,Loss
998,0,0,1,0,Loss,Loss
999,2,0,6,4,Loss,Loss
1000,5,2,6,0,Loss,Loss
1001,5,2,3,0,Won,Loss
1002,8,2,4,0,Loss,Loss
1003,1,1,1,2,Won,Loss
1004,5,2,3,2,Loss,Loss
1005,8,2,0,0,Loss,Loss
1006,10,0,4,0,Loss,Loss
1007,3,0,4,0,Loss,Loss
1008,5,2,4,2,Loss,Loss
1009,6,2,1,3,Loss,Loss
1010,3,0,1,4,Loss,Loss
1011,7,0,0,2,Loss,Loss
1012,4,0,0,2,Loss,Loss
1013,8,2,4,0,Won,Loss
1014,0,0,1,0,Loss,Loss
1015,10,0,1,0,Loss,Loss
1016,8,2,1,0,Loss,Loss
1017,7,0,5,0,Won,Loss
1018,5,2,2,2,Won,Loss
1019,0,0,5,2,Loss,Loss
1020,8,2,3,0,Loss,Loss
1021,5,2,2,0,Won,Loss
1022,5,2,1,0,Loss,Loss
1023,3,0,5,2,Loss,Loss
1024,5,2,5,2,Won,Loss
1025,8,2,0,0,Won,Loss
1026,0,0,3,0,Loss,Loss
1027,5,2,1,0,Loss,Loss
1028,7,0,4,2,Won,Loss
1029,10,0,1,0,Loss,Loss
1030,8,2,6,0,Won,Loss
1031,3,0,1,2,Loss,Loss
1032,10,0,1,0,Loss,Loss
1033,2,0,6,0,Loss,Loss
1034,4,0,3,2,Won,Loss
1035,5,2,5,0,Loss,Loss
1036,3,0,2,2,Loss,Loss
1037,8,2,1,0,Loss,Loss
1038,2,0,6,0,Loss,Loss
1039,5,2,1,0,Won,Loss
1040,8,2,5,0,Loss,Loss
1041,2,0,1,0,Won,Loss
1042,0,0,6,2,Loss,Loss
1043,8,2,1,4,Won,Loss
1044,5,2,4,1,Loss,Loss
1045,5,2,4,1,Loss,Loss
1046,3,0,1,2,Loss,Loss
1047,5,2,3,2,Loss,Loss
1048,2,0,3,0,Loss,Loss
1049,5,2,5,2,Loss,Loss
1050,5,2,1,0,Loss,Loss
1051,4,0,6,0,Loss,Loss
1052,7,0,1,2,Loss,Loss
1053,5,2,4,0,Loss,Loss
1054,7,0,4,0,Loss,Loss
1055,5,2,5,2,Loss,Loss
1056,5,2,1,0,Loss,Loss
1057,2,0,1,2,Loss,Loss
1058,2,0,1,0,Loss,Loss
1059,10,0,0,0,Loss,Loss
1060,8,2,3,0,Loss,Loss
1061,2,0,4,2,Loss,Loss
1062,2,0,1,2,Won,Loss
1063,10,0,3,2,Loss,Loss
1064,10,0,0,2,Won,Loss
1065,5,2,2,0,Loss,Loss
1066,6,2,1,0,Loss,Loss
1067,2,0,3,0,Won,Loss
1068,8,2,3,0,Loss,Loss
1069,0,0,1,2,Loss,Loss
1070,0,0,1,0,Loss,Loss
1071,3,0,4,4,Loss,Loss
1072,4,0,1,0,Loss,Loss
1073,0,0,6,2,Won,Loss
1074,5,2,4,0,Won,Loss
1075,0,0,1,0,Loss,Loss
1076,3,0,4,4,Won,Loss
1077,2,0,5,2,Loss,Loss
1078,5,2,1,0,Loss,Loss
1079,2,0,4,0,Loss,Loss
1080,5,2,3,0,Won,Loss
1081,0,0,6,0,Loss,Loss
1082,2,0,5,0,Loss,Loss
1083,0,0,6,0,Loss,Loss
1084,2,0,4,0,Loss,Loss
1085,5,2,1,2,Loss,Loss
1086,2,0,1,0,Loss,Loss
1087,8,2,2,2,Won,Loss
1088,7,0,6,2,Loss,Loss
1089,8,2,1,0,Loss,Loss
1090,3,0,5,0,Won,Loss
1091,7,0,3,2,Loss,Loss
1092,2,0,4,0,Loss,Loss
1093,2,0,6,0,Loss,Loss
1094,2,0,1,2,Won,Loss
1095,7,0,1,0,Won,Loss
1096,0,0,1,4,Loss,Loss
1097,8,2,2,0,Won,Loss
1098,5,2,5,0,Loss,Loss
1099,5,2,1,2,Loss,Loss
1100,3,0,1,2,Loss,Loss
1101,5,2,1,2,Won,Loss
1102,5,2,6,1,Loss,Loss
1103,2,0,1,2,Won,Loss
1104,5,2,4,2,Loss,Loss
1105,10,0,4,1,Loss,Loss
1106,9,3,3,2,Loss,Loss
1107,5,2,6,4,Loss,Loss
1108,2,0,3,0,Loss,Loss
1109,7,0,1,2,Won,Loss
1110,4,0,5,0,Loss,Loss
1111,0,0,3,0,Loss,Loss
1112,4,0,6,0,Loss,Loss
1113,4,0,4,0,Loss,Loss
1114,0,0,1,2,Loss,Loss
1115,0,0,4,2,Loss,Loss
1116,4,0,2,0,Loss,Loss
1117,3,0,6,0,Loss,Loss
1118,0,0,0,0,Loss,Loss
1119,2,0,1,1,Won,Loss
1120,8,2,5,0,Loss,Loss
1121,0,0,2,2,Loss,Loss
1122,7,0,4,0,Loss,Loss
1123,4,0,6,0,Loss,Loss
1124,2,0,5,0,Loss,Loss
1125,5,2,1,2,Won,Loss
1126,5,2,6,2,Loss,Loss
1127,2,0,4,0,Loss,Loss
1128,2,0,1,0,Won,Loss
1129,8,2,4,2,Loss,Loss
1130,3,0,0,2,Loss,Loss
1131,2,0,0,2,Loss,Loss
1132,0,0,3,0,Loss,Loss
1133,2,0,1,0,Loss,Loss
1134,5,2,3,2,Loss,Loss
1135,2,0,4,2,Loss,Loss
1136,8,2,2,2,Loss,Loss
1137,8,2,1,2,Loss,Loss
1138,7,0,1,0,Won,Loss
1139,8,2,1,2,Loss,Loss
1140,4,0,1,2,Won,Loss
1141,5,2,2,0,Won,Loss
1142,2,0,3,0,Loss,Loss
1143,10,0,1,2,Loss,Loss
1144,5,2,4,2,Loss,Loss
1145,3,0,5,2,Loss,Loss
1146,3,0,5,2,Won,Loss
1147,7,0,1,0,Loss,Loss
1148,5,2,1,0,Loss,Loss
1149,5,2,3,2,Loss,Loss
1150,5,2,1,2,Loss,Loss
1151,0,0,4,4,Loss,Loss
1152,4,0,4,3,Loss,Loss
1153,2,0,4,2,Loss,Loss
1154,2,0,3,0,Loss,Loss
1155,9,3,5,2,Loss,Loss
1156,8,2,4,0,Loss,Loss
1157,3,0,1,2,Loss,Loss
1158,7,0,0,0,Loss,Loss
1159,3,0,0,2,Loss,Loss
1160,2,0,6,0,Loss,Loss
1161,7,0,1,0,Won,Loss
1162,3,0,3,2,Loss,Loss
1163,0,0,4,4,Won,Loss
1164,5,2,4,2,Won,Loss
1165,5,2,1,2,Won,Loss
1166,2,0,2,0,Loss,Loss
1167,2,0,6,2,Won,Loss
1168,3,0,1,0,Loss,Loss
1169,7,0,1,0,Loss,Loss
1170,8,2,2,0,Loss,Loss
1171,8,2,0,0,Loss,Loss
1172,8,2,6,0,Loss,Loss
1173,5,2,3,2,Won,Loss
1174,3,0,1,2,Loss,Loss
1175,5,2,6,2,Loss,Loss
1176,0,0,5,0,Loss,Loss
1177,8,2,0,0,Won,Loss
1178,7,0,6,0,Loss,Loss
1179,8,2,3,0,Loss,Loss
1180,2,0,4,2,Loss,Loss
1181,3,0,6,0,Loss,Loss
1182,5,2,4,0,Loss,Loss
1183,2,0,4,1,Loss,Loss
1184,5,2,1,0,Won,Loss
1185,4,0,2,0,Loss,Loss
1186,8,2,5,0,Loss,Loss
1187,2,0,4,0,Loss,Loss
1188,8,2,5,0,Won,Loss
1189,8,2,0,0,Loss,Loss
1190,2,0,6,0,Loss,Loss
1191,0,0,3,0,Loss,Loss
1192,3,0,1,0,Loss,Loss
1193,2,0,6,0,Loss,Loss
1194,2,0,1,0,Loss,Loss
1195,3,0,1,2,Loss,Loss
1196,3,0,0,2,Won,Loss
1197,2,0,1,0,Loss,Loss
1198,8,2,2,0,Loss,Loss
1199,7,0,3,2,Loss,Loss
1200,5,2,4,2,Loss,Loss
1201,2,0,5,0,Loss,Loss
1202,4,0,1,0,Loss,Loss
1203,8,2,6,0,Won,Loss
1204,3,0,5,0,Loss,Loss
1205,10,0,1,2,Loss,Loss
1206,0,0,3,0,Loss,Loss
1207,0,0,1,0,Loss,Loss
1208,8,2,4,1,Loss,Loss
1209,5,2,4,1,Loss,Loss
1210,7,0,5,2,Loss,Loss
1211,2,0,3,0,Loss,Loss
1212,3,0,0,2,Loss,Loss
1213,8,2,3,0,Won,Loss
1214,2,0,6,2,Loss,Loss
1215,3,0,1,2,Won,Loss
1216,8,2,2,2,Loss,Loss
1217,5,2,6,2,Loss,Loss
1218,3,0,1,2,Loss,Loss
1219,2,0,4,2,Loss,Loss
1220,5,2,3,2,Won,Loss
1221,8,2,4,2,Won,Loss
1222,3,0,5,2,Loss,Loss
1223,6,2,5,2,Loss,Loss
1224,0,0,1,0,Won,Loss
1225,5,2,3,2,Won,Loss
1226,5,2,3,2,Loss,Loss
1227,5,2,5,0,Loss,Loss
1228,2,0,1,0,Loss,Loss
1229,8,2,1,0,Won,Loss
1230,5,2,2,2,Won,Loss
1231,6,2,1,0,Loss,Loss
1232,2,0,3,2,Loss,Loss
1233,2,0,1,2,Loss,Loss
1234,7,0,1,2,Loss,Loss
1235,5,2,1,2,Won,Loss
1236,8,2,6,2,Loss,Loss
1237,2,0,3,0,Loss,Loss
1238,2,0,1,0,Loss,Loss
1239,3,0,1,2,Loss,Loss
1240,5,2,1,0,Loss,Loss
1241,5,2,0,2,Loss,Loss
1242,2,0,0,0,Loss,Loss
1243,10,0,1,0,Loss,Loss
1244,3,0,3,0,Loss,Loss
1245,9,3,4,0,Loss,Loss
1246,5,2,5,0,Loss,Loss
1247,2,0,4,0,Won,Loss
1248,8,2,4,1,Loss,Loss
1249,8,2,5,0,Loss,Loss
1250,8,2,2,0,Loss,Loss
1251,0,0,0,0,Loss,Loss
1252,2,0,1,0,Loss,Loss
1253,2,0,5,0,Won,Loss
1254,7,0,4,0,Loss,Loss
1255,2,0,0,0,Loss,Loss
1256,2,0,1,2,Loss,Loss
1257,7,0,4,2,Loss,Loss
1258,2,0,0,2,Won,Loss
1259,8,2,4,0,Loss,Loss
1260,0,0,0,2,Loss,Loss
1261,2,0,4,2,Loss,Loss
1262,6,2,4,0,Loss,Loss
1263,4,0,3,0,Loss,Loss
1264,3,0,1,0,Loss,Loss
1265,7,0,1,0,Loss,Loss
1266,0,0,3,0,Loss,Loss
1267,0,0,4,0,Loss,Loss
1268,8,2,4,4,Loss,Loss
1269,2,0,3,2,Loss,Loss
1270,8,2,0,2,Loss,Loss
1271,5,2,0,0,Loss,Loss
1272,5,2,4,2,Loss,Loss
1273,0,0,5,2,Won,Loss
1274,3,0,0,1,Loss,Loss
1275,0,0,1,2,Loss,Loss
1276,5,2,5,2,Loss,Loss
1277,8,2,0,0,Won,Loss
1278,4,0,1,0,Loss,Loss
1279,5,2,1,2,Won,Loss
1280,4,0,1,0,Loss,Loss
1281,2,0,4,0,Loss,Loss
1282,8,2,4,2,Loss,Loss
1283,6,2,2,2,Loss,Loss
1284,5,2,2,0,Loss,Loss
1285,2,0,1,2,Loss,Loss
1286,0,0,2,0,Loss,Loss
1287,5,2,5,2,Loss,Loss
1288,0,0,5,2,Loss,Loss
1289,2,0,1,0,Loss,Loss
1290,2,0,4,2,Loss,Loss
1291,5,2,3,0,Loss,Loss
1292,0,0,6,0,Loss,Loss
1293,2,0,5,2,Loss,Loss
1294,7,0,3,2,Loss,Loss
1295,5,2,1,2,Loss,Loss
1296,5,2,5,0,Loss,Loss
1297,0,0,3,0,Loss,Loss
1298,2,0,2,0,Won,Loss
1299,0,0,4,4,Loss,Loss
1300,0,0,4,1,Loss,Loss
1301,8,2,5,0,Loss,Loss
1302,6,2,0,2,Loss,Loss
1303,8,2,2,2,Loss,Loss
1304,7,0,5,0,Loss,Loss
1305,0,0,4,0,Won,Loss
1306,3,0,0,4,Loss,Loss
1307,5,2,4,0,Won,Loss
1308,3,0,2,2,Loss,Loss
1309,6,2,5,0,Loss,Loss
1310,8,2,4,0,Loss,Loss
1311,10,0,2,0,Won,Loss
1312,4,0,6,0,Loss,Loss
1313,3,0,1,2,Won,Loss
1314,5,2,1,2,Loss,Loss
1315,2,0,1,2,Won,Loss
1316,8,2,4,4,Loss,Loss
1317,6,2,1,0,Loss,Loss
1318,6,2,5,2,Loss,Loss
1319,3,0,2,2,Loss,Loss
1320,2,0,4,0,Loss,Loss
1321,2,0,4,0,Loss,Loss
1322,2,0,1,2,Loss,Loss
1323,8,2,1,0,Won,Loss
1324,4,0,1,0,Loss,Loss
1325,0,0,2,2,Won,Loss
1326,3,0,1,0,Loss,Loss
1327,3,0,2,2,Loss,Loss
1328,4,0,3,0,Loss,Loss
1329,5,2,3,2,Loss,Loss
1330,8,2,5,2,Loss,Loss
1331,2,0,1,2,Loss,Loss
1332,0,0,4,4,Loss,Loss
1333,3,0,1,0,Loss,Loss
1334,0,0,2,0,Won,Loss
1335,0,0,4,0,Won,Loss
1336,2,0,3,0,Loss,Loss
1337,0,0,5,0,Loss,Loss
1338,5,2,3,0,Won,Loss
1339,7,0,2,0,Loss,Loss
1340,3,0,1,1,Loss,Loss
1341,2,0,1,0,Loss,Loss
1342,2,0,2,0,Loss,Loss
1343,2,0,5,2,Loss,Loss
1344,7,0,6,2,Won,Loss
1345,5,2,5,0,Loss,Loss
1346,5,2,5,0,Loss,Loss
1347,2,0,1,2,Won,Loss
1348,7,0,1,2,Won,Loss
1349,10,0,1,0,Loss,Loss
1350,4,0,5,0,Loss,Loss
1351,2,0,2,2,Loss,Loss
1352,2,0,1,2,Loss,Loss
1353,2,0,2,2,Loss,Loss
1354,3,0,2,0,Loss,Loss
1355,7,0,5,0,Won,Loss
1356,7,0,4,2,Loss,Loss
1357,6,2,1,0,Loss,Loss
1358,0,0,0,2,Won,Loss
1359,2,0,2,2,Loss,Loss
1360,7,0,0,0,Loss,Loss
1361,5,2,1,0,Loss,Loss
1362,8,2,6,2,Loss,Loss
1363,8,2,2,0,Loss,Loss
1364,5,2,1,2,Won,Loss
1365,2,0,6,0,Loss,Loss
1366,8,2,1,4,Loss,Loss
1367,3,0,6,0,Loss,Loss
1368,5,2,5,0,Loss,Loss
1369,2,0,4,0,Loss,Loss
1370,6,2,0,0,Loss,Loss
1371,5,2,5,2,Loss,Loss
1372,5,2,5,2,Loss,Loss
1373,5,2,6,2,Loss,Loss
1374,5,2,4,1,Loss,Loss
1375,3,0,3,2,Loss,Loss
1376,10,0,4,1,Won,Loss
1377,3,0,1,2,Loss,Loss
1378,7,0,6,2,Won,Loss
1379,4,0,2,0,Loss,Loss
1380,4,0,3,2,Loss,Loss
1381,3,0,2,2,Won,Loss
1382,2,0,1,0,Loss,Loss
1383,0,0,2,0,Loss,Loss
1384,5,2,1,2,Loss,Loss
1385,2,0,4,0,Loss,Loss
1386,0,0,1,2,Loss,Loss
1387,8,2,3,2,Loss,Loss
1388,10,0,4,0,Won,Loss
1389,5,2,4,2,Loss,Loss
1390,10,0,3,0,Loss,Loss
1391,7,0,2,0,Loss,Loss
1392,2,0,3,2,Loss,Loss
1393,8,2,1,2,Loss,Loss
1394,2,0,4,0,Loss,Loss
1395,5,2,0,0,Loss,Loss
1396,5,2,4,1,Loss,Loss
1397,0,0,0,2,Won,Loss
1398,2,0,3,2,Won,Loss
1399,6,2,0,0,Loss,Loss
1400,5,2,1,0,Loss,Loss
1401,3,0,0,2,Loss,Loss
1402,10,0,6,0,Loss,Loss
1403,5,2,1,0,Loss,Loss
1404,4,0,0,2,Loss,Loss
1405,5,2,4,0,Loss,Loss
1406,3,0,0,2,Loss,Loss
1407,8,2,4,2,Loss,Loss
1408,5,2,2,2,Loss,Loss
1409,5,2,3,2,Won,Loss
1410,2,0,3,0,Loss,Loss
1411,5,2,1,2,Loss,Loss
1412,3,0,2,4,Loss,Loss
1413,4,0,1,0,Loss,Loss
1414,4,0,4,0,Loss,Loss
1415,3,0,4,1,Loss,Loss
1416,5,2,4,2,Loss,Loss
1417,0,0,2,2,Won,Loss
1418,5,2,1,0,Loss,Loss
1419,6,2,4,2,Loss,Loss
1420,3,0,4,0,Loss,Loss
1421,0,0,1,0,Loss,Loss
1422,8,2,0,0,Loss,Loss
1423,3,0,1,2,Loss,Loss
1424,5,2,3,0,Loss,Loss
1425,5,2,4,0,Loss,Loss
1426,10,0,4,1,Won,Loss
1427,5,2,6,2,Loss,Loss
1428,4,0,1,2,Won,Loss
1429,4,0,1,0,Loss,Loss
1430,3,0,0,2,Won,Loss
1431,3,0,1,2,Won,Loss
1432,8,2,4,1,Loss,Loss
1433,5,2,2,0,Won,Loss
1434,4,0,2,2,Loss,Loss
1435,3,0,6,0,Won,Loss
1436,2,0,0,0,Loss,Loss
1437,3,0,6,2,Loss,Loss
1438,5,2,5,2,Loss,Loss
1439,2,0,3,2,Loss,Loss
1440,3,0,5,2,Loss,Loss
1441,5,2,3,2,Loss,Loss
1442,2,0,4,2,Loss,Loss
1443,3,0,4,0,Loss,Loss
1444,2,0,1,0,Loss,Loss
1445,5,2,4,1,Loss,Loss
1446,3,0,1,0,Loss,Loss
1447,5,2,1,0,Loss,Loss
1448,2,0,1,0,Won,Loss
1449,5,2,5,2,Loss,Loss
1450,3,0,2,2,Loss,Loss
1451,8,2,1,0,Loss,Loss
1452,7,0,1,2,Loss,Loss
1453,4,0,5,0,Loss,Loss
1454,0,0,5,2,Loss,Loss
1455,2,0,1,2,Loss,Loss
1456,8,2,1,2,Won,Loss
1457,7,0,4,2,Loss,Loss
1458,7,0,1,0,Loss,Loss
1459,7,0,0,2,Loss,Loss
1460,0,0,1,2,Loss,Loss
1461,2,0,1,0,Loss,Loss
1462,8,2,5,2,Loss,Loss
1463,5,2,0,2,Loss,Loss
1464,8,2,5,2,Loss,Loss
1465,8,2,0,0,Loss,Loss
1466,5,2,4,2,Loss,Loss
1467,3,0,3,0,Won,Loss
1468,8,2,2,2,Loss,Loss
1469,8,2,2,0,Loss,Loss
1470,5,2,2,2,Won,Loss
1471,2,0,2,0,Won,Loss
1472,3,0,1,0,Loss,Loss
1473,5,2,3,2,Loss,Loss
1474,3,0,1,0,Loss,Loss
1475,7,0,5,0,Loss,Loss
1476,2,0,3,0,Loss,Loss
1477,7,0,5,0,Won,Loss
1478,10,0,3,0,Loss,Loss
1479,6,2,6,0,Loss,Loss
1480,4,0,0,2,Loss,Loss
1481,8,2,0,0,Loss,Loss
1482,2,0,4,3,Loss,Loss
1483,8,2,3,0,Won,Loss
1484,0,0,4,0,Loss,Loss
1485,7,0,2,0,Loss,Loss
1486,6,2,1,2,Loss,Loss
1487,0,0,1,0,Won,Loss
1488,2,0,1,2,Loss,Loss
1489,7,0,4,0,Loss,Loss
1490,4,0,5,0,Loss,Loss
1491,4,0,4,0,Loss,Loss
1492,8,2,6,0,Loss,Loss
1493,0,0,1,2,Loss,Loss
1494,5,2,2,2,Won,Loss
1495,1,1,3,2,Loss,Loss
1496,10,0,3,0,Loss,Loss
1497,5,2,5,0,Won,Loss
1498,5,2,1,2,Loss,Loss
1499,5,2,1,2,Won,Loss
1500,3,0,1,0,Loss,Loss
1501,3,0,4,2,Loss,Loss
1502,3,0,4,2,Loss,Loss
1503,4,0,2,1,Loss,Loss
1504,10,0,6,0,Loss,Loss
1505,5,2,6,2,Loss,Loss
1506,6,2,4,0,Loss,Loss
1507,4,0,5,2,Loss,Loss
1508,0,0,0,0,Loss,Loss
1509,10,0,5,4,Loss,Loss
1510,4,0,1,2,Loss,Loss
1511,10,0,5,0,Won,Loss
1512,2,0,0,2,Loss,Loss
1513,4,0,4,3,Loss,Loss
1514,0,0,4,2,Loss,Loss
1515,7,0,4,2,Won,Loss
1516,4,0,3,0,Loss,Loss
1517,3,0,1,2,Won,Loss
1518,2,0,1,0,Loss,Loss
1519,5,2,5,0,Loss,Loss
1520,5,2,1,0,Loss,Loss
1521,8,2,5,2,Loss,Loss
1522,5,2,2,2,Loss,Loss
1523,2,0,4,0,Loss,Loss
1524,10,0,1,0,Loss,Loss
1525,10,0,4,0,Loss,Loss
1526,5,2,4,0,Won,Loss
1527,2,0,0,0,Loss,Loss
1528,2,0,1,2,Loss,Loss
1529,5,2,6,0,Loss,Loss
1530,7,0,4,0,Won,Loss
1531,2,0,0,2,Won,Loss
1532,2,0,1,2,Loss,Loss
1533,0,0,0,2,Loss,Loss
1534,4,0,5,2,Won,Loss
1535,0,0,5,2,Loss,Loss
